gvkey,fyear,NDA,NDA_sd
004077,2001,0.0046691137286621436,0.016510182623308046
004077,2002,0.021087342479116394,0.01585978495946114
004077,2003,-0.17670932396153338,0.016585627437556743
004077,2004,-0.10919882264306263,0.013529182019743163
004077,2005,-0.08741741347174775,0.011086142377438346
004077,2006,-0.14503323426997924,0.015992725793965542
004077,2007,-0.1349610488395342,0.01169013661819725
004077,2008,-0.11407149368764624,0.012726891851210662
004078,1999,-0.10504643126548467,0.016212352826785594
004078,2000,-0.05079035697419914,0.01585114139328675
004078,2001,-0.05768902232600317,0.018204307635124976
004078,2002,-0.09732046203307834,0.016631420164882203
004083,1999,-0.07443042490750966,0.015718668032381432
004083,2000,-0.029115855173699974,0.01945399438241172
004083,2001,-0.1183622225836217,0.017546558037673826
004086,2000,-0.040082892471229044,0.015464814468264206
004086,2001,-0.04009401119660135,0.014941143060687351
004087,1999,-0.11592352031249666,0.014567060009450803
004087,2000,-0.022956998477315547,0.01318422049419172
004087,2001,-0.0142303574422474,0.010401784724800758
004087,2002,-0.025165667605557013,0.0100954797602909
004087,2003,-0.03269980517740165,0.009231111843813552
004087,2004,-0.04811883320782631,0.006780114092628441
004087,2005,-0.037513193073063375,0.007278816461938786
004087,2006,-0.05280996201882972,0.006991330702064248
004087,2007,-0.05003236746378062,0.007564394476730935
004087,2008,-0.026978764233664826,0.007986262799439968
004087,2009,-0.06884157691110042,0.010604498939825928
004087,2010,-0.03932015332327246,0.008537727501986912
004087,2011,-0.043764368998141304,0.00919489327778453
004087,2012,-0.04070428012871985,0.007490443903733526
004087,2013,-0.029484322710591634,0.007399498127869147
004087,2014,-0.038049792708065355,0.00693888136603851
004087,2015,-0.03133535823886297,0.012021082762011191
004090,1999,-0.03543279387514211,0.007438854143399638
004090,2000,-0.02849765313154056,0.007349449192815161
004090,2001,-0.0368484515135362,0.007884267335405646
004090,2002,-0.03376611293905709,0.008146425962073992
004090,2003,-0.052361874470727696,0.009165727110637636
004090,2004,-0.024070085923583118,0.009119038449319319
004090,2005,-0.057034392040829815,0.008740882757804663
004090,2006,0.011949998668907417,0.01736429905169007
004090,2007,-0.05523876130290696,0.012037215370023972
004090,2008,-0.023659566148572973,0.011691147066636126
004090,2009,-0.07350439759139371,0.01210043035060256
004090,2010,-0.02572787059079452,0.01324670262337483
004090,2011,-0.03221579060700754,0.009422449232472666
004090,2012,-0.0465062659536233,0.009516347438484288
004091,1999,-0.035672271111652214,0.015180665620657497
004091,2000,-0.05204241118592241,0.009984631331131474
004091,2001,-0.07039867026478376,0.014182233966334756
004091,2002,-0.04610918299789391,0.009142394488047151
004091,2003,-0.05791226572173554,0.007741978726496252
004091,2004,-0.026788461141159802,0.013032543825121432
004091,2005,-0.06688730317416994,0.00983850844270801
004091,2006,-0.052740722716276424,0.009899195851866471
004091,2007,-0.06388556583230343,0.008412728555331022
004091,2008,-0.04993379474709989,0.007555519442170293
004091,2009,-0.05966022180973013,0.00655681732042847
004091,2010,-0.052632900329223686,0.00753469219444115
004091,2011,-0.056832138272033525,0.018819464753915986
004091,2012,-0.0641517918983694,0.013655688841399144
004091,2013,-0.05998421178357686,0.011106773116079174
004091,2014,-0.05682203830849874,0.008614535237020826
004091,2015,-0.05818932148129239,0.012043476295716338
004091,2016,-0.05916546651778126,0.013746680171505262
004093,1999,-0.050770952508162936,0.009228808998791907
004093,2000,-0.02036644511799674,0.022642958992861464
004093,2001,-0.056404989335162733,0.010734368350380457
004093,2003,-0.04526990406525227,0.011852401607103878
004093,2004,-0.05840225296893346,0.011368875863616618
004093,2005,-0.04662178035248771,0.011067188486495287
004093,2006,-0.04579615588809881,0.009595527179521278
004093,2007,-0.03948280642655108,0.010321290165152769
004093,2008,-0.04193912871111247,0.007928300944895416
004093,2009,-0.04529263496320845,0.008274616094744166
004093,2010,-0.04841395350714073,0.0071844528570720444
004093,2011,-0.03992331981507264,0.007463649748320323
004093,2012,-0.04687571411327199,0.011765783192686126
004093,2013,-0.042819358715534994,0.007901776091177527
004093,2014,-0.043182264064395195,0.007601145069891858
004093,2015,-0.04113101600100075,0.008385362134543136
004093,2016,-0.040897672626653794,0.00868836131981111
004094,1999,-0.043458189265474054,0.007948256636392377
004094,2000,-0.0027868261439443604,0.01678621921315363
004094,2001,-0.0771969260120412,0.012611843086873676
004094,2002,-0.049328498197415346,0.007402035607135684
004094,2003,-0.04438410315049655,0.007568175869170354
004094,2004,-0.04710815504885809,0.006626993787525112
004094,2005,-0.040426019592645454,0.006964784239453427
004094,2006,-0.04878473042601962,0.007217853576090744
004094,2007,-0.06016539715486921,0.009989672361346695
004094,2008,-0.05012183884653146,0.008982674421033418
004094,2009,-0.035299555045462415,0.009697097838928229
004094,2010,-0.03742142397504874,0.007827702453699546
004094,2011,-0.03847305059868641,0.007642046235592604
004094,2012,-0.045664477329296904,0.007719350459393291
004094,2013,-0.03655865825871462,0.007444990357099109
004094,2014,-0.03619303063360142,0.00772745623534883
004094,2015,-0.042670337350479585,0.007664556814477481
004094,2016,-0.037789600735910436,0.008120062244521886
004103,1999,-0.03604067745240488,0.012209909671779153
004103,2000,-0.04322541711699924,0.012994042101530724
004103,2001,-0.0524368901310095,0.01053642212204819
004103,2002,-0.06384664199381583,0.01349652354862327
004103,2003,-0.037773312975505534,0.014705798680910102
004103,2004,-0.05581665715058033,0.011414008719496951
004103,2005,-0.03275497967290007,0.0116152964556688
004108,1999,-0.05692834080690144,0.008349045542108814
004108,2000,0.0033764265317659022,0.015817716731131838
004108,2001,-0.010309557023224057,0.014247484543390152
004108,2002,-0.07163243937409523,0.014253631631174867
004108,2003,-0.03164386107522678,0.007549563731702187
004108,2004,-0.0449859848723194,0.00807180181419854
004108,2005,-0.029372831846369872,0.01055542544922817
004108,2006,-0.039471945445977784,0.009023160526652826
004108,2007,-0.05371431226006682,0.010710391839264916
004108,2008,-0.016327527510076947,0.009453019883815335
004108,2009,-0.03024027722758987,0.008569666294799529
004108,2010,-0.020145564880875204,0.010414805559935073
004108,2011,-0.0025239935497019246,0.009438887026356271
004108,2012,-0.03614320651924792,0.00897607094200998
004108,2013,-0.015311831545652632,0.008788269276623701
004108,2014,-0.02394116797158318,0.009241570513986006
004108,2015,-0.017847781068610583,0.009789846358078332
004108,2016,-0.027538166631432184,0.010669087000458178
004115,1999,-0.048683963004856175,0.014717197461000552
004115,2000,-0.03250773251571335,0.017075645214007385
004115,2001,-0.11096805994455762,0.013038027302759823
004115,2002,-0.09295494750609652,0.013580033307844255
004115,2003,-0.06796800268621198,0.00949895355835268
004115,2004,-0.0977867493606947,0.015445565507390686
004115,2005,-0.05798362967614991,0.00921510173222604
004115,2006,-0.0842652672097528,0.006652975722080482
004115,2007,-0.07567051053807376,0.007686113429229518
004115,2008,-0.07740865532184071,0.007070957266602647
004115,2009,-0.11810555365175596,0.011049090762816563
004115,2010,-0.0903972687482299,0.012707144531696858
004115,2011,-0.08091033233174677,0.010662550273536787
004115,2012,-0.0669577781162933,0.008908090628476972
004115,2013,-0.05635311474968296,0.010874820481864177
004115,2014,-0.05974783451476613,0.009079647589871637
004115,2015,-0.07551304664709825,0.007795890184323487
004115,2016,-0.06053039999302612,0.013846112911797812
004123,1999,-0.22445980191335385,0.025298030553038867
004124,1999,-0.0053663988011933015,0.013326095461347965
004124,2000,-0.03395094909071854,0.010753092482311082
004124,2001,-0.01659571373559648,0.00965288624317024
004124,2002,-0.05706601174954823,0.011973139381112042
004124,2003,-0.02633698833367252,0.010165488940909708
004124,2004,-0.03928847119788522,0.009753005104191335
004124,2005,-0.046097132978678526,0.00912953722798377
004124,2006,-0.003929847991308074,0.012390542745406791
004124,2007,-0.03226282754964462,0.011342953981574196
004124,2008,-0.14423225298083386,0.023398265522247136
004124,2009,-0.09013217316940218,0.0174997924154231
004124,2010,-0.08606241172368198,0.011862786264623495
004124,2011,-0.04280703176545774,0.010327890156999286
004124,2012,-0.0358606973687406,0.010436915224238735
004124,2013,-0.05592393934685497,0.009404321355110252
004124,2014,-0.047215088812277733,0.009528991446143092
004124,2015,-0.06184798819356974,0.011563606765484942
004124,2016,-0.0817928336421855,0.009886407647625708
004127,1999,-0.17586134502433798,0.017007549033414674
004127,2000,-0.03740436359765426,0.01433576620414896
004127,2001,-0.17589488487082164,0.016337117077474803
004127,2002,-0.022870622215841307,0.014208207666488667
004127,2003,-0.0414866035635008,0.014767088473856159
004127,2004,-0.018847669750233748,0.008427444257955892
004127,2005,-0.08068537844197698,0.009571683079226883
004127,2006,-0.06285125934149523,0.011505519410963823
004127,2007,-0.04220185626558695,0.016516972073621478
004127,2008,-0.106057279453173,0.009060501524518491
004127,2009,-0.03456608181618453,0.010133553985515305
004127,2010,-0.11928898757604142,0.010719636276539345
004127,2011,-0.03394542522099554,0.011911363127862125
004128,1999,-0.06955034958776131,0.014456378822425136
004128,2000,0.17812547702250422,0.019637849083706707
004128,2001,-0.04553406318161463,0.009412716970395297
004128,2002,-0.16385866453150133,0.013882914596522031
004128,2003,-0.06209982454624693,0.015591194040197525
004128,2004,-0.023948900115450287,0.007557734928943121
004128,2005,0.045623838656536166,0.01067892754957938
004128,2006,-0.015086669369504487,0.011844815554623753
004128,2007,-0.006331257709187157,0.010452688220452044
004128,2008,-0.18719546257137817,0.017373229454592257
004128,2009,-0.08811962575673844,0.01826082986711246
004128,2010,-0.03268502176132533,0.010830153469015395
004128,2011,0.007553998312597038,0.012203183797453446
004128,2012,-0.04302074630472808,0.008690478581154045
004130,2009,-0.023492999704818055,0.01918456548011367
004130,2010,-0.031566030310098685,0.011890172326050101
004130,2011,-0.059507573489419055,0.00911588116782537
004130,2012,-0.06828736669742795,0.013798910891628853
004130,2013,-0.132063076423833,0.01492329836018017
004130,2014,-0.08296570793018289,0.013139659970892547
004130,2015,-0.08340438885386117,0.013656302849497808
004130,2016,-0.06987481171018778,0.011878344522222568
004132,2001,-0.17170997396878573,0.0217107006881803
004140,1999,-0.01500052169431068,0.01873385799453696
004140,2003,-0.07985740140518344,0.02024251654660203
004140,2004,-0.06107038683862122,0.01699974980956524
004140,2005,-0.10403490330623524,0.020321221207677428
004145,1999,-0.13098001002019155,0.01766904134176122
004145,2000,-0.0016156580364314942,0.013747284490315429
004145,2001,-0.05383575181612845,0.010938684730067703
004145,2002,-0.033618907155306986,0.00954960464676043
004145,2003,-0.05138172898023378,0.010036406469343367
004145,2004,-0.04187425416860771,0.0076705630164027394
004145,2005,-0.050739610218522455,0.007849179778388846
004145,2006,-0.027422534150137602,0.007487596431492765
004145,2007,-0.04423951592520139,0.006865388211088199
004145,2008,-0.03627444982111259,0.0074539487491907626
004145,2009,-0.039354445345594465,0.008122080773881496
004145,2010,-0.038991871710529966,0.007580515367345232
004145,2011,-0.04151338024070793,0.007572524637868979
004145,2012,-0.03203915484214632,0.009304001439953288
004145,2013,-0.0403456771745464,0.008645473613255121
004145,2014,-0.04199720802560486,0.007718405887454591
004145,2015,-0.030781154526548785,0.0093127708344952
004145,2016,-0.03975348019188206,0.01071219974448135
004156,1999,-0.032896660324097965,0.006948788370204488
004156,2000,-0.08911696276649392,0.009072805927460544
004156,2001,-0.058927697980287325,0.009581210201094426
004156,2002,-0.0420532793464818,0.009458861934796066
004156,2003,0.012284298973433739,0.013375946486194595
004156,2004,-0.021677053462635505,0.014138147606756218
004156,2005,-0.03421685955072864,0.007621974528369446
004156,2006,-0.03925428827051602,0.008043361318171207
004156,2007,-0.10214884097843953,0.012627560232991468
004156,2008,-0.03693593896441017,0.013825575334807551
004156,2009,-0.11261015975287274,0.018106311283927142
004156,2010,-0.03355942138755202,0.013311176918697194
004156,2011,-0.056167442567069556,0.017934573941658215
004156,2012,-0.049157639591695244,0.010630453668439602
004156,2013,-0.056112664352594446,0.009793386930013585
004156,2014,-0.054555279977661575,0.011666519745709581
004156,2015,-0.021436197420132273,0.009758103378783124
004162,1999,-0.039295332015606574,0.011855308351811072
004162,2000,-0.035011734073040424,0.009293522718847423
004162,2001,-0.053703643962786964,0.010905710844589607
004162,2002,-4.92577983332668e-4,0.016196046118838278
004162,2003,-0.066729800322748,0.01464862661350629
004162,2004,-0.03124877146285079,0.013402213827143569
004162,2005,-0.013842499460013417,0.013959178949295272
004176,1999,-0.1842468108787824,0.017307647357833345
004176,2000,-0.21785590514505235,0.017825075358909606
004176,2001,-0.2301097562145219,0.019959872858304428
004182,1999,-0.14460459141353904,0.025383165856093504
004186,1999,-0.022210804202727145,0.011570914428338984
004186,2000,-0.04125740246820948,0.013393448825430839
004186,2001,-0.03555296555537045,0.01017244946000127
004186,2002,-0.06354654595647853,0.00909618361167532
004186,2003,-0.01985349787773323,0.009226534843132113
004186,2004,-0.023473471508734127,0.007400609610923887
004186,2005,-0.038581580888303546,0.006325891354071915
004186,2006,-0.021814312272051967,0.010554087988194627
004186,2007,-0.01855957717451497,0.009507849093992854
004186,2008,-0.06433867219463651,0.010640410361696646
004186,2009,-0.09385052978800057,0.013668085539902446
004186,2010,-0.01852783203239633,0.010146157788080533
004186,2011,-0.014303052222971232,0.011842326076261775
004186,2012,-0.0653772079455226,0.012159752413784069
004186,2013,-0.05534568058382716,0.00936052260283205
004186,2014,-0.044646889704838794,0.006620529882669548
004186,2015,-0.04481858891617759,0.005809759283032826
004186,2016,-0.060382641160466245,0.007871056826684819
004194,1999,-0.0637617155353468,0.009062758076168598
004194,2000,-0.03420705950334833,0.012459008931339702
004194,2001,-0.08132347709044721,0.009946320145786572
004194,2002,-0.07269388722685681,0.009892067917844477
004194,2003,-0.0615999058812236,0.009573693325324486
004194,2004,-0.05582597372442074,0.007857055471627461
004194,2005,-0.07135549135317483,0.009674436442590174
004194,2006,-0.06944974134163029,0.009302382797958947
004194,2007,-0.049104626700017556,0.011039223835312258
004194,2008,-0.05864532435772866,0.009102071474437631
004194,2009,-0.05404831482647899,0.009828044363664282
004194,2010,-0.055153448910111515,0.010714025807594186
004194,2011,-0.02503124349420647,0.017641794699783175
004194,2014,-0.054760916891251385,0.014770325564880048
004194,2015,-0.023307882384516303,0.013017289910160684
004194,2016,-0.049340235868975305,0.012248881008517346
004199,1999,-0.027121193648098393,0.010868734426154169
004199,2000,-0.026417992663232706,0.008185805921202544
004199,2001,-0.06485904800761343,0.009471507898886235
004199,2002,-0.0540946913380339,0.007124536767377
004199,2003,-0.04082746749220631,0.00815760030830342
004199,2004,-0.027741880232676614,0.008208640910028384
004199,2005,-0.04100863461146797,0.006937199448087913
004199,2006,-0.04002950568739423,0.007303517047733309
004199,2007,-0.028652538046673368,0.007334969359131077
004199,2008,-0.02991120796651242,0.007850531452636431
004199,2009,-0.06173888220663194,0.011358664152620237
004199,2010,-0.02891501711968288,0.00739891613996564
004199,2011,-0.025995506471658145,0.007887254083962316
004199,2012,-0.0494641341640379,0.007148678836096998
004199,2013,-0.01960107951742687,0.010159841620405884
004199,2014,-0.024340671225968575,0.008674600936681449
004199,2015,-0.03766828849600308,0.009571399659779219
004199,2016,-0.03372361752775927,0.009723955931225532
004205,1999,-0.16336949135001966,0.021576261625615958
004205,2000,-0.10931381656031604,0.021261898440484536
004213,1999,-0.07171390738913444,0.008366149773161073
004213,2000,-0.06607514418940653,0.008828325837179862
004213,2001,-0.07937228710798463,0.011435308438786634
004213,2002,-0.05355700341348925,0.014728334603472117
004213,2003,-0.06939669806629044,0.007306024045449271
004213,2004,-0.06441386042630927,0.00685044963516669
004213,2005,-0.06005887723686751,0.0065955613296673
004213,2006,-0.06346307860672916,0.006301353037413267
004213,2007,-0.06930799507798106,0.006642496091279922
004213,2008,-0.05503351448861316,0.007845097898716664
004213,2009,-0.0643713458858555,0.00823312472139988
004213,2010,-0.072040211529176,0.007231559905480306
004213,2012,-0.04245897585199944,0.013566382139646076
004213,2013,-0.052359864393460576,0.008616826795609196
004213,2014,-0.05154332054495116,0.008051398414536956
004213,2015,-0.057113036369260385,0.008752171722623362
004213,2016,-0.05346115360158604,0.009036351424562284
004222,1999,-0.038247709273529745,0.012155419947250834
004222,2000,-0.018790740389221707,0.021947532080344428
004222,2001,-0.03769492704049415,0.00929772280917197
004222,2002,-0.048159874938464575,0.010172653008461992
004222,2003,-0.017561963184266786,0.012369007744654987
004222,2004,-0.03280557232795835,0.010347242010879906
004222,2005,-0.04020280656602065,0.010833159643069268
004223,1999,-0.102631237259963,0.015098872335666997
004223,2000,-0.12231426269152823,0.021188256410411402
004223,2001,-0.1422118535568922,0.022019656516530962
004223,2002,-0.10498504223447762,0.02140035176431056
004225,1999,-0.01669733831732418,0.009697495618922183
004225,2000,0.014497982140416922,0.009212823103462954
004225,2001,-0.1182905279334872,0.017092669858893354
004225,2002,0.07824344850753326,0.01587781743915169
004225,2003,0.09081251391239763,0.0159066867082179
004225,2004,-0.11128759616612119,0.01499452550787771
004225,2005,0.02911542177002936,0.01128854357208277
004225,2006,-0.04378964851668038,0.00806517712571464
004225,2007,-0.030272910899606802,0.008088352957479016
004225,2008,-0.07554090177982484,0.010373063499417648
004225,2009,0.04200130573090006,0.012587664590913403
004225,2010,-0.07790579274963169,0.010112918997668523
004225,2011,0.0035649493455606404,0.011105515296439803
004225,2012,-0.025520995126003844,0.010671115050970858
004225,2013,-0.0796219025860903,0.012799888185978001
004225,2014,0.06510363253651237,0.019370017366596652
004228,1999,0.023113997413685618,0.028564722683646102
004241,1999,-0.059632906252682666,0.008333070865924518
004241,2000,-0.05493037981434411,0.008205361192758616
004241,2001,-0.07074529794365171,0.00792067660466999
004241,2002,-0.06410629305011067,0.008598959222179965
004241,2003,-0.05683246415367356,0.007060748431499281
004241,2004,-0.06558577692596548,0.008381504740903134
004241,2005,-0.0541219973836137,0.011047289831798882
004241,2006,-0.08602835348875756,0.009978173071936715
004241,2007,-0.05839442929658797,0.008026644518883509
004241,2008,-0.05568576037282156,0.008131460386805968
004241,2009,-0.0880790993230471,0.010697412773335706
004241,2010,-0.06107081271677121,0.007204259091130871
004241,2011,-0.06588640157977944,0.00708861532975903
004241,2012,-0.06942374914400179,0.0077788966173495755
004241,2013,-0.06114701852123512,0.007396338691871931
004241,2014,-0.06278093360765671,0.007615443720354497
004241,2015,-0.06860860607380594,0.008567167094451093
004241,2016,-0.0607686857985276,0.007978212750671686
004242,1999,-0.03331080312431955,0.015123859994345411
004242,2000,0.0322635029475652,0.021268213587859366
004242,2003,-0.07544297046612496,0.011361248686402032
004242,2004,-0.054670309499484315,0.011439007250066037
004242,2005,-0.055510016298539924,0.012534479204392908
004242,2006,-0.07861786320161826,0.011939984381399345
004242,2007,-0.05925959570570436,0.008866943788215221
004242,2008,-0.0743632694421815,0.01081925210092332
004242,2009,-0.07207972467058012,0.011782834070092838
004242,2010,-0.07179787546844003,0.012956782160837095
004251,1999,-0.03162993025695617,0.010342042786003201
004251,2000,-0.054837887530143826,0.013418224334748957
004251,2001,-0.010414088250022251,0.014950805592745182
004251,2002,-0.04220117976654447,0.012010266535645485
004251,2003,-0.04702062653554888,0.011591702189473339
004251,2004,-0.054367631153775166,0.009565699994964493
004251,2005,-0.03871556776404714,0.014718889147783373
004273,1999,-0.15397133969486296,0.01364737157151996
004273,2000,-0.1519656442856686,0.012710333842982804
004273,2001,-0.14373066136297535,0.01295779720359206
004273,2002,-0.1370210306063022,0.012718488831699824
004273,2003,-0.12759739327238037,0.01317865315677265
004273,2004,-0.13597799615356057,0.009562651057021842
004273,2005,-0.12503285906999695,0.008879530959373503
004273,2006,-0.12904202927133177,0.009363427039387251
004273,2007,-0.12291455434495872,0.008686871756930704
004273,2008,-0.14094602773255543,0.0091811393351548
004273,2009,-0.10115869488537019,0.011512463999124324
004273,2010,-0.12527614140719603,0.01399581534534701
004273,2011,-0.11685175497965195,0.007684069054238321
004273,2012,-0.108123272900295,0.008152046351229028
004273,2013,-0.0883382525321812,0.011081384732310101
004273,2014,-0.10009778091798285,0.00955767837186909
004274,1999,-0.08891536598642055,0.019422931464905757
004274,2001,-0.0579647345452565,0.023544290483652284
004274,2002,-0.09287943360620403,0.009235343516309275
004274,2003,-0.05624954181176151,0.01015869533458449
004274,2004,-0.05567606707708412,0.009023349870389536
004274,2005,-0.055409881887469224,0.010131863758160728
004274,2006,-0.025144399132986255,0.011620777675361854
004274,2007,-0.03615794524887832,0.009895512676537663
004274,2008,-0.0945040453645502,0.009216310024305074
004274,2009,-0.07105924266662093,0.009406273627589695
004274,2010,-0.0752765349909825,0.012419226300426904
004274,2011,-0.035519038799391126,0.01198786799125001
004274,2012,-0.07939863626406184,0.008859538597047033
004274,2013,-0.060572301338080135,0.01368350249110691
004274,2014,-0.08155297951775936,0.012469751538638413
004274,2015,-0.10330372620236818,0.01562559524294899
004275,2003,-0.004343247667003914,0.015306311045834626
004275,2005,0.004761429217734219,0.010494986696511029
004275,2006,0.025815114869818415,0.009405530934912101
004275,2007,0.01228640937050916,0.010874386719494604
004275,2008,0.03301746856475075,0.010960722452965218
004275,2009,-0.016804125427377158,0.013523012109153005
004275,2010,0.014124133166078658,0.009838176643201937
004275,2011,0.012840187052182863,0.009251233571043446
004275,2012,0.00843518357696275,0.008973283424008747
004275,2013,0.02669128569088287,0.009498466162280275
004275,2014,0.023025454728465705,0.008728667564093698
004275,2015,0.03989506007224498,0.010780877564824034
004275,2016,0.002802993066159523,0.009648335136575325
004277,2002,-0.04593279180192133,0.01994136469068762
004277,2003,-0.059418838692815584,0.021881452937269032
004279,1999,-0.013411027089265979,0.016669039172999365
004279,2000,-0.01591384369564733,0.010123527442607612
004279,2001,-0.03393557247557693,0.00874295253711184
004279,2002,-0.049966962354503576,0.007891187896417405
004279,2003,-0.02496325459497952,0.010724428196244772
004279,2004,-0.02413192761797142,0.009537233449732969
004279,2005,-0.021236844449164717,0.01110908395953609
004279,2006,-0.043347581196727304,0.014499727931257022
004279,2007,-0.062357523907502745,0.011855939415836446
004279,2008,-0.005029112262429238,0.012797587718479012
004279,2009,-0.06970956470709073,0.01072778698451137
004311,2000,-0.007249494013611546,0.02002722022857746
004311,2001,-0.068934199269273,0.01690595675994472
004311,2002,-0.043349521667585524,0.018507027447556824
004311,2003,-0.055011929852030676,0.017599817673145293
004312,1999,-0.008597716231870039,0.02190209603354678
004312,2000,0.002038914581631431,0.01421471028268122
004312,2001,-0.028489019311446435,0.011910425242556122
004312,2002,-0.03960318803308613,0.011683889314401601
004312,2003,-0.04344061941821348,0.019747318271207036
004313,2000,-0.12995984968544874,0.017982511419197402
004313,2001,-0.17646390425864353,0.020802750659234842
004316,2001,-0.10714285743655312,0.01750771844176007
004321,1999,-0.04109633643914183,0.008670965184185283
004321,2000,-0.0342707340205663,0.008802337913252186
004321,2001,-0.04128416621772389,0.008124552808719607
004321,2002,-0.057937798611580174,0.00978517105291616
004321,2003,-0.046835302320248254,0.006950303460716647
004321,2004,-0.04914579773286234,0.007030025469162809
004321,2005,-0.04226551792919673,0.007087618637957274
004321,2006,-0.042407448543391756,0.0076987765522587865
004321,2007,-0.048222645017600846,0.0070952592031129505
004321,2008,-0.04630490588768389,0.007547955199494451
004321,2009,-0.05584591642505186,0.009444354280780519
004321,2010,-0.04989930260831823,0.007304280011463358
004321,2011,-0.038111970822923356,0.008165221829874529
004321,2012,-0.04712204182109142,0.006907082543141358
004321,2013,-0.05466827778737908,0.006825763465247144
004321,2014,-0.049875702560506004,0.0072334654482821
004321,2015,-0.03585578694516337,0.00947609978795153
004321,2016,-0.062032947135836,0.014346052210208939
004322,1999,-0.02999967093108466,0.02162328707985022
004322,2001,-0.046502561775878144,0.01166615504785445
004322,2002,-0.02251677096903352,0.010805346828509978
004322,2003,-0.0238363700763928,0.01222823850047899
004322,2004,0.05007846386148426,0.012749589477305139
004322,2005,-0.11302605787685135,0.013960900549709356
004322,2006,0.09803175974654954,0.015850065099844466
004322,2007,-0.2399486838100469,0.019297137055300437
004322,2008,0.029829224852963836,0.016848195596778134
004322,2009,-0.1597604243717098,0.013416328761957162
004322,2010,-0.06213430087706772,0.013755167690084048
004322,2011,0.07246709359264603,0.016156144577014413
004322,2012,-0.14368941788459513,0.015913071036510976
004322,2013,0.06955808456316,0.01467804395436534
004322,2014,-0.07472899198113671,0.010046864625619807
004322,2015,-0.0861758329735336,0.010635681782169228
004328,1999,-0.07397720443281389,0.01797717581551037
004328,2000,-0.0603719871509383,0.016310288200930452
004331,1999,-0.05123929419184125,0.019188055584986728
004340,2000,-0.10380933928656368,0.018836307430132457
004340,2002,-0.14678568980008883,0.010376176202441058
004340,2003,-0.12841961700348478,0.009264024259698984
004340,2004,-0.1295095238891009,0.0113370276615577
004340,2005,-0.12985236818916843,0.013225529192592324
004340,2006,-0.12354968982669844,0.012552567787437291
004340,2007,-0.08284828035557715,0.010696041281239362
004340,2008,-0.09377366839644412,0.010897764252051693
004340,2009,-0.08682530120008455,0.013987500070925078
004340,2010,-0.10742023140368367,0.010391407181911581
004340,2011,-0.12086114353371959,0.012384292326491542
004340,2012,-0.13097139325543705,0.01155576015289732
004340,2013,-0.11195868132866756,0.01184423354492081
004341,2006,0.052651377441911756,0.0176781453238319
004341,2007,3.0660032544493685e-5,0.011749177775000978
004341,2008,-0.004867603674991144,0.008568636873717329
004341,2009,-0.058355389455602744,0.01323421303524347
004341,2010,0.04878995800531123,0.016253878139639497
004341,2011,0.00396726995842703,0.009850626392603775
004341,2012,-0.06799174121173848,0.01293333684237253
004341,2013,0.0016735970811741787,0.014954911778127921
004341,2014,-0.025866922517127227,0.0113761954710869
004341,2015,-0.07248252088985611,0.012853855463105182
004341,2016,0.007184635546685354,0.014240178782425417
004351,1999,-0.08368675760560935,0.006512007159068545
004351,2000,-0.06577153420266707,0.00821778323707602
004351,2001,-0.07574286973206758,0.011186335270997721
004351,2002,-0.11041925851941777,0.011871991994672648
004351,2003,-0.08134193668327565,0.007889511284929835
004351,2004,-0.08221332673340123,0.006921410210646358
004351,2005,-0.07699200525813646,0.007207733446102721
004351,2006,-0.08684347458932375,0.008267008878960525
004351,2007,-0.06875417897875157,0.008332707888385207
004351,2008,-0.08213303736129307,0.00854759108638898
004351,2009,-0.0839923499242159,0.00892700775090961
004351,2010,-0.06544651582864472,0.008342121898160089
004351,2011,-0.0848518369969894,0.008503339403291373
004351,2012,-0.07421354093986128,0.008942138303024086
004351,2013,-0.08747008766780062,0.009072105653734674
004351,2014,-0.09857101123459157,0.011268449957038592
004351,2015,-0.18729029727470659,0.02157146046906093
004352,1999,-0.11144815877156856,0.01680716299902602
004352,2001,-0.08844442408564347,0.012559489628352951
004352,2002,-0.10364301613026748,0.013063719381406654
004352,2003,-0.10747658549774797,0.01422365939986819
004352,2004,-0.04191999504589783,0.020651908440919162
004352,2007,-0.09230973222406866,0.00951538667844375
004352,2008,-0.06952505159486001,0.013936774820397126
004352,2009,-0.0679669896024231,0.00939640050217051
004352,2010,-0.12614908361083854,0.012712877197238907
004367,1999,-0.08023456865989206,0.015191369470427034
004367,2000,-0.046521937012374545,0.010787528309155716
004367,2001,-0.035348999652705625,0.009335456001449978
004367,2002,-0.05702327329343653,0.007034769161193375
004367,2003,-0.040984853294359254,0.007140990250587793
004367,2004,-0.04270889511638943,0.007886407144412588
004367,2005,-0.018374267385348343,0.009474731564791224
004367,2006,-0.012177004099180778,0.01157757026197136
004367,2007,-0.018327107753363273,0.010330422384983457
004367,2008,-0.02586828117541561,0.009450852886285742
004367,2009,-0.04390571466193465,0.01098704857655019
004367,2010,-0.04708115508703796,0.007435850818998412
004367,2011,-0.05088670064570856,0.010245895186669206
004367,2012,-0.07100193767937445,0.010156591183499283
004367,2013,-0.07673746155632938,0.009659019325255673
004367,2014,-0.08023936244342028,0.009592734891302399
004367,2015,-0.12203658697681229,0.013054805324197512
004367,2016,-0.13230679608921164,0.016115304855523527
004369,1999,-0.0458647149533585,0.02593774491187967
004371,1999,-0.06680284381432365,0.01142154440548414
